Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
2409745,City of Atascadero,Civil,San Luis Obispo County,California,Atascadero,324,35.4826912,-120.6857275,None,3/11/2008,03064,C1,null,null,06079,06
2409752,City of Atwater,Civil,Merced County,California,Atwater,48,37.3528993,-120.5958905,None,3/11/2008,03162,C1,null,null,06047,06
2409754,City of Auburn,Civil,Placer County,California,Auburn,367,38.8949201,-121.077712,None,3/11/2008,03204,C1,null,null,06061,06
2409763,City of Avalon,Civil,Los Angeles County,California,Santa Catalina East,0,33.3540363,-118.3153143,None,3/11/2008,03274,C1,null,null,06037,06
2409764,City of Avenal,Civil,Kings County,California,La Cima,339,36.0311166,-120.1161604,None,3/11/2008,03302,C1,null,null,06031,06
2409768,City of Azusa,Civil,Los Angeles County,California,Azusa,194,34.138582,-117.9123773,None,3/11/2008,03386,C1,null,null,06037,06
2409774,City of Bakersfield,Civil,Kern County,California,Gosford,119,35.3528434,-119.0358616,None,3/11/2008,03526,C1,null,null,06029,06
2409777,City of Baldwin Park,Civil,Los Angeles County,California,Baldwin Park,107,34.0828597,-117.972126,None,3/11/2008,03666,C1,null,null,06037,06
2409785,City of Banning,Civil,Riverside County,California,Beaumont,893,33.9459104,-116.8990474,None,3/11/2008,03820,C1,null,null,06065,06
2409790,City of Barstow,Civil,San Bernardino County,California,Barstow SE,813,34.8660471,-117.0471057,None,3/11/2008,04030,C1,null,null,06071,06
2409805,City of Beaumont,Civil,Riverside County,California,Beaumont,755,33.8949638,-116.9516022,None,3/11/2008,04758,C1,null,null,06065,06
2409816,City of Bell,Civil,Los Angeles County,California,South Gate,42,33.9800752,-118.1797482,None,3/11/2008,04870,C1,null,null,06037,06
2409817,City of Bell Gardens,Civil,Los Angeles County,California,South Gate,37,33.9663212,-118.1550179,None,3/11/2008,04996,C1,null,null,06037,06
2409822,City of Bellflower,Civil,Los Angeles County,California,South Gate,23,33.8880368,-118.1271131,None,3/11/2008,04982,C1,null,null,06037,06
2409826,City of Belmont,Civil,San Mateo County,California,San Mateo,73,37.5153686,-122.2953917,None,3/11/2008,05108,C1,null,null,06081,06
2409829,City of Belvedere,Civil,Marin County,California,San Francisco North,4,37.8705239,-122.4701927,None,3/11/2008,05164,C1,null,null,06041,06
2409833,City of Benicia,Civil,Solano County,California,Benicia,112,38.0724984,-122.1525429,None,3/11/2008,05290,C1,null,null,06095,06
2409837,City of Berkeley,Civil,Alameda County,California,Oakland West,6,37.866392,-122.29891,None,3/11/2008,06000,C1,null,null,06001,06
2409840,City of Beverly Hills,Civil,Los Angeles County,California,Beverly Hills,91,34.0785634,-118.4021172,None,3/11/2008,06308,C1,null,null,06037,06
2409843,City of Big Bear Lake,Civil,San Bernardino County,California,Big Bear Lake,2083,34.242896,-116.8952655,None,3/11/2008,06434,C1,null,null,06071,06
2409848,City of Biggs,Civil,Butte County,California,Biggs,29,39.4101869,-121.7133207,None,3/11/2008,06560,C1,null,null,06007,06
2409852,City of Bishop,Civil,Inyo County,California,Bishop,1265,37.3665343,-118.3958364,None,3/11/2008,06798,C1,null,null,06027,06
2409868,City of Blue Lake,Civil,Humboldt County,California,Blue Lake,25,40.8815735,-123.9939211,None,3/11/2008,07162,C1,null,null,06023,06
2409872,City of Blythe,Civil,Riverside County,California,Blythe,83,33.6109571,-114.5586278,None,3/11/2008,07218,C1,null,null,06065,06
2409891,City of Bradbury,Civil,Los Angeles County,California,Azusa,257,34.1535622,-117.9683722,None,3/11/2008,07946,C1,null,null,06037,06
2409893,City of Brawley,Civil,Imperial County,California,Brawley,-34,32.9783553,-115.5286702,None,3/11/2008,08058,C1,null,null,06025,06
2409897,City of Brea,Civil,Orange County,California,Yorba Linda,170,33.925419,-117.8654478,None,3/11/2008,08100,C1,null,null,06059,06
2409902,City of Brentwood,Civil,Contra Costa County,California,Brentwood,27,37.9355806,-121.7189682,None,3/11/2008,08142,C1,null,null,06013,06
2409912,City of Brisbane,Civil,San Mateo County,California,Hunters Point,-9,37.6898053,-122.3396765,None,3/11/2008,08310,C1,null,null,06081,06
2409931,City of Buellton,Civil,Santa Barbara County,California,Solvang,112,34.6152907,-120.1944182,None,3/11/2008,08758,C1,null,null,06083,06
2409932,City of Buena Park,Civil,Orange County,California,Los Alamitos,22,33.857196,-118.0046009,None,3/11/2008,08786,C1,null,null,06059,06
2409939,City of Burbank,Civil,Los Angeles County,California,Burbank,182,34.1879101,-118.323487,None,3/11/2008,08954,C1,null,null,06037,06
2409945,City of Burlingame,Civil,San Mateo County,California,San Mateo,3,37.5893605,-122.3629835,None,3/11/2008,09066,C1,null,null,06081,06
2409955,City of Calabasas,Civil,Los Angeles County,California,Calabasas,440,34.1374917,-118.6688306,None,3/11/2008,09598,C1,null,null,06037,06
2409958,City of Calexico,Civil,Imperial County,California,Calexico,0,32.6849319,-115.4943561,None,3/11/2008,09710,C1,null,null,06025,06
2409960,City of California City,Civil,Kern County,California,Galileo Hill,766,35.157774,-117.8720718,None,3/11/2008,09780,C1,null,null,06029,06
2409961,City of Calimesa,Civil,Riverside County,California,El Casco,722,33.9873548,-117.0542151,None,3/11/2008,09864,C1,null,null,06065,06
2409962,City of Calipatria,Civil,Imperial County,California,Iris,-51,33.1692757,-115.492249,None,3/11/2008,09878,C1,null,null,06025,06
2409963,City of Calistoga,Civil,Napa County,California,Calistoga,110,38.5817955,-122.5824225,None,3/11/2008,09892,C1,null,null,06055,06
2409966,City of Camarillo,Civil,Ventura County,California,Camarillo,48,34.2229917,-119.0321557,None,3/11/2008,10046,C1,null,null,06111,06
2409971,City of Campbell,Civil,Santa Clara County,California,San Jose West,64,37.2801884,-121.9538187,None,3/11/2008,10345,C1,null,null,06085,06
2409979,City of Canyon Lake,Civil,Riverside County,California,Lake Elsinore,441,33.6882932,-117.2620417,None,3/11/2008,10928,C1,null,null,06065,06
2409981,City of Capitola,Civil,Santa Cruz County,California,Soquel,15,36.9768999,-121.9538414,None,3/11/2008,11040,C1,null,null,06087,06
2409984,City of Carlsbad,Civil,San Diego County,California,Encinitas,94,33.1246543,-117.2835439,None,3/11/2008,11194,C1,null,null,06073,06
2409987,City of Carmel-by-the-Sea,Civil,Monterey County,California,Monterey,63,36.5528809,-121.9219185,None,3/11/2008,11250,C1,null,null,06053,06
2409990,City of Carpinteria,Civil,Santa Barbara County,California,Carpinteria,0,34.3774038,-119.5135856,None,3/11/2008,11446,C1,null,null,06083,06
2409399,City of Carson,Civil,Los Angeles County,California,Torrance,5,33.8374136,-118.2559365,None,3/11/2008,11530,C1,null,null,06037,06
2409412,City of Cathedral City,Civil,Riverside County,California,Cathedral City,118,33.8361369,-116.46424,None,3/11/2008,12048,C1,null,null,06065,06
2409430,City of Ceres,Civil,Stanislaus County,California,Ceres,29,37.5952401,-120.9619362,None,3/11/2008,12524,C1,null,null,06099,06
2409431,City of Cerritos,Civil,Los Angeles County,California,Los Alamitos,16,33.8677425,-118.0686028,None,3/11/2008,12552,C1,null,null,06037,06
2409447,City of Chico,Civil,Butte County,California,Richardson Springs,74,39.7575101,-121.8161995,None,3/11/2008,13014,C1,null,null,06007,06
2409453,City of Chino,Civil,San Bernardino County,California,Prado Dam,191,33.9836593,-117.6654213,None,3/11/2008,13210,C1,null,null,06071,06
2409454,City of Chino Hills,Civil,San Bernardino County,California,Prado Dam,300,33.9508335,-117.7254029,None,3/11/2008,13214,C1,null,null,06071,06
2409459,City of Chowchilla,Civil,Madera County,California,Berenda,75,37.1094956,-120.2349507,None,3/11/2008,13294,C1,null,null,06039,06
2409461,City of Chula Vista,Civil,San Diego County,California,National City,138,32.6281187,-117.0144111,None,3/11/2008,13392,C1,null,null,06073,06
2409464,City of Citrus Heights,Civil,Sacramento County,California,Citrus Heights,49,38.6948116,-121.2879514,None,3/11/2008,13588,C1,null,null,06067,06
2409465,City of Claremont,Civil,Los Angeles County,California,Mount Baldy,448,34.1258931,-117.7153319,None,3/11/2008,13756,C1,null,null,06037,06
2409474,City of Clayton,Civil,Contra Costa County,California,Clayton,136,37.9403223,-121.9300753,None,3/11/2008,13882,C1,null,null,06013,06
2409479,City of Clearlake,Civil,Lake County,California,Clearlake Highlands,414,38.9589407,-122.6330778,None,3/11/2008,13945,C1,null,null,06033,06
2409487,City of Cloverdale,Civil,Sonoma County,California,Cloverdale,96,38.7961193,-123.0150518,None,3/11/2008,14190,C1,null,null,06097,06
2409488,City of Clovis,Civil,Fresno County,California,Clovis,113,36.8285731,-119.682845,None,3/11/2008,14218,C1,null,null,06019,06
2409493,City of Coachella,Civil,Riverside County,California,Indio,-21,33.6903798,-116.1431237,None,3/11/2008,14260,C1,null,null,06065,06
2409495,City of Coalinga,Civil,Fresno County,California,Coalinga,204,36.1455444,-120.354653,None,3/11/2008,14274,C1,null,null,06019,06
2410190,City of Colfax,Civil,Placer County,California,Colfax,726,39.0938,-120.9532219,None,3/11/2008,14498,C1,null,null,06061,06
2410200,City of Colton,Civil,San Bernardino County,California,San Bernardino South,284,34.0536188,-117.3252987,None,3/11/2008,14890,C1,null,null,06071,06
2410204,City of Colusa,Civil,Colusa County,California,Colusa,17,39.200026,-122.0094832,None,3/11/2008,14946,C1,null,null,06011,06
2410209,City of Commerce,Civil,Los Angeles County,California,South Gate,44,33.996293,-118.151886,None,3/11/2008,14974,C1,null,null,06037,06
2410213,City of Compton,Civil,Los Angeles County,California,South Gate,21,33.8929626,-118.2275051,None,3/11/2008,15044,C1,null,null,06037,06
2410214,City of Concord,Civil,Contra Costa County,California,Walnut Creek,49,37.9721885,-122.0016023,None,3/11/2008,16000,C1,null,null,06013,06
2410227,City of Corcoran,Civil,Kings County,California,Corcoran,62,36.084063,-119.5612734,None,3/11/2008,16224,C1,null,null,06031,06
2410231,City of Corning,Civil,Tehama County,California,Corning,84,39.9282015,-122.1820068,None,3/11/2008,16322,C1,null,null,06103,06
2410232,City of Corona,Civil,Riverside County,California,Corona South,256,33.8615826,-117.5648827,None,3/11/2008,16350,C1,null,null,06065,06
2410233,City of Coronado,Civil,San Diego County,California,Point Loma,0,32.642156,-117.1659843,None,3/11/2008,16378,C1,null,null,06073,06
2410239,City of Costa Mesa,Civil,Orange County,California,Newport Beach,21,33.6667019,-117.9135006,None,3/11/2008,16532,C1,null,null,06059,06
2410240,City of Cotati,Civil,Sonoma County,California,Cotati,33,38.3278799,-122.7091724,None,3/11/2008,16560,C1,null,null,06097,06
2410251,City of Covina,Civil,Los Angeles County,California,Baldwin Park,178,34.0902994,-117.8818151,None,3/11/2008,16742,C1,null,null,06037,06
2410262,City of Crescent City,Civil,Del Norte County,California,Crescent City,10,41.7543684,-124.1993251,None,3/11/2008,17022,C1,null,null,06015,06
2410272,City of Cudahy,Civil,Los Angeles County,California,South Gate,40,33.96313,-118.1831273,None,3/11/2008,17498,C1,null,null,06037,06
2410276,City of Culver City,Civil,Los Angeles County,California,Beverly Hills,15,34.0057857,-118.3968285,None,3/11/2008,17568,C1,null,null,06037,06
2410278,City of Cupertino,Civil,Santa Clara County,California,Cupertino,95,37.3168202,-122.0465618,None,3/11/2008,17610,C1,null,null,06085,06
2410282,City of Cypress,Civil,Orange County,California,Los Alamitos,11,33.8170944,-118.0385757,None,3/11/2008,17750,C1,null,null,06059,06
2410291,City of Daly City,Civil,San Mateo County,California,San Francisco South,102,37.6741123,-122.4769703,None,3/11/2008,17918,C1,null,null,06081,06
2410293,City of Dana Point,Civil,Orange County,California,Dana Point,83,33.4730025,-117.6963457,None,3/11/2008,17946,C1,null,null,06059,06
2410296,City of Davis,Civil,Yolo County,California,Davis,12,38.5552758,-121.7370497,None,3/11/2008,18100,C1,null,null,06113,06
2410314,City of Del Mar,Civil,San Diego County,California,Del Mar OE W,55,32.9634186,-117.2624866,None,3/11/2008,18506,C1,null,null,06073,06
2410315,City of Del Rey Oaks,Civil,Monterey County,California,Seaside,40,36.5913309,-121.8289518,None,3/11/2008,18688,C1,null,null,06053,06
2410317,City of Delano,Civil,Kern County,California,Delano West,91,35.7661579,-119.2635291,None,3/11/2008,18394,C1,null,null,06029,06
2410328,City of Desert Hot Springs,Civil,Riverside County,California,Desert Hot Springs,340,33.9548873,-116.5428308,None,3/11/2008,18996,C1,null,null,06065,06
2410334,City of Diamond Bar,Civil,Los Angeles County,California,Yorba Linda,289,33.9991653,-117.8161269,None,3/11/2008,19192,C1,null,null,06037,06
2410342,City of Dinuba,Civil,Tulare County,California,Reedley,101,36.5453259,-119.398643,None,3/11/2008,19318,C1,null,null,06107,06
2410343,City of Dixon,Civil,Solano County,California,Dixon,20,38.4469156,-121.8249797,None,3/11/2008,19402,C1,null,null,06095,06
2410347,City of Dorris,Civil,Siskiyou County,California,Dorris,1293,41.9643863,-121.9205504,None,3/11/2008,19584,C1,null,null,06093,06
2410348,City of Dos Palos,Civil,Merced County,California,Dos Palos,36,36.9854234,-120.6338445,None,3/11/2008,19612,C1,null,null,06047,06
2410352,City of Downey,Civil,Los Angeles County,California,South Gate,36,33.937864,-118.1311448,None,3/11/2008,19766,C1,null,null,06037,06
2410361,City of Duarte,Civil,Los Angeles County,California,Azusa,517,34.1609715,-117.9504419,None,3/11/2008,19990,C1,null,null,06037,06
2410362,City of Dublin,Civil,Alameda County,California,Dublin,110,37.7161322,-121.8962251,None,3/11/2008,20018,C1,null,null,06001,06
2410372,City of Dunsmuir,Civil,Siskiyou County,California,Dunsmuir,818,41.231627,-122.2714959,None,3/11/2008,20242,C1,null,null,06093,06
2410389,City of East Palo Alto,Civil,San Mateo County,California,Palo Alto,4,37.4671618,-122.1346809,None,3/11/2008,20956,C1,null,null,06081,06
2650584,City of Eastvale,Civil,Riverside County,California,Corona North,188,33.961738,-117.5803058,None,10/28/2010,21230,C1,null,null,06065,06
2410406,City of El Cajon,Civil,San Diego County,California,El Cajon,130,32.8016726,-116.9604702,None,3/11/2008,21712,C1,null,null,06073,06
2410409,City of El Centro,Civil,Imperial County,California,El Centro,-12,32.7858887,-115.5593779,None,3/11/2008,21782,C1,null,null,06025,06
2410410,City of El Cerrito,Civil,Contra Costa County,California,Richmond,60,37.9195755,-122.3025202,None,3/11/2008,21796,C1,null,null,06013,06
2410413,City of El Monte,Civil,Los Angeles County,California,El Monte,89,34.0739197,-118.0290826,None,3/11/2008,22230,C1,null,null,06037,06
2410415,City of El Paso de Robles,Civil,San Luis Obispo County,California,Paso Robles,256,35.6388431,-120.6565791,None,3/11/2008,22300,C1,null,null,06079,06
2410417,City of El Segundo,Civil,Los Angeles County,California,Venice,0,33.9112875,-118.4310113,None,3/11/2008,22412,C1,null,null,06037,06
2410425,City of Elk Grove,Civil,Sacramento County,California,Florin,13,38.4155251,-121.3836229,None,3/11/2008,22020,C1,null,null,06067,06
2410436,City of Emeryville,Civil,Alameda County,California,Oakland West,5,37.8387441,-122.2993861,None,3/11/2008,22594,C1,null,null,06001,06
2410440,City of Encinitas,Civil,San Diego County,California,Encinitas,64,33.0487806,-117.2621626,None,3/11/2008,22678,C1,null,null,06073,06
2410453,City of Escalon,Civil,San Joaquin County,California,Escalon,35,37.791266,-120.9981683,None,3/11/2008,22790,C1,null,null,06077,06
2410455,City of Escondido,Civil,San Diego County,California,Valley Center,205,33.1347487,-117.0722446,None,3/11/2008,22804,C1,null,null,06073,06
2410458,City of Etna,Civil,Siskiyou County,California,Etna,893,41.4581814,-122.8945599,None,3/11/2008,22972,C1,null,null,06093,06
2410463,City of Eureka,Civil,Humboldt County,California,Eureka,20,40.7971476,-124.1544204,None,3/11/2008,23042,C1,null,null,06023,06
2410472,City of Exeter,Civil,Tulare County,California,Exeter,118,36.2940729,-119.1459532,None,3/11/2008,23126,C1,null,null,06107,06
2410474,City of Fairfield,Civil,Solano County,California,Fairfield North,10,38.2582845,-122.0334522,None,3/11/2008,23182,C1,null,null,06095,06
2410485,City of Farmersville,Civil,Tulare County,California,Exeter,110,36.3047406,-119.2086049,None,3/11/2008,23616,C1,null,null,06107,06
2410497,City of Ferndale,Civil,Humboldt County,California,Ferndale,14,40.5781442,-124.2612471,None,3/11/2008,23910,C1,null,null,06023,06
2410504,City of Fillmore,Civil,Ventura County,California,Fillmore,140,34.398958,-118.9174595,None,3/11/2008,24092,C1,null,null,06111,06
2410507,City of Firebaugh,Civil,Fresno County,California,Firebaugh,44,36.8534057,-120.4535869,None,3/11/2008,24134,C1,null,null,06019,06
2410516,City of Folsom,Civil,Sacramento County,California,Folsom,99,38.6667524,-121.1421575,None,3/11/2008,24638,C1,null,null,06067,06
2410517,City of Fontana,Civil,San Bernardino County,California,Fontana,401,34.1052848,-117.4321755,None,3/11/2008,24680,C1,null,null,06071,06
2410525,City of Fort Bragg,Civil,Mendocino County,California,Fort Bragg,33,39.4396871,-123.8014319,None,3/11/2008,25058,C1,null,null,06045,06
